event_id,user_id,event_type,timestamp,sku_id,price_usd,recipient_id,platform,user_type
evt_0004988,usr_0150,app_open,2026-01-14 10:59:00,,,,web,b2c
evt_0001653,usr_0045,add_to_cart,2026-03-11 23:13:00,SKU002,45.0,,android,b2c
evt_0004362,usr_0120,app_open,2026-03-05 06:50:00,,,,android,b2b
evt_0001532,usr_0043,app_open,2025-12-15 18:16:00,,,,web,b2b
evt_0013154,usr_0420,app_open,2026-02-24 13:07:00,,,,android,b2b
evt_0009449,usr_0297,app_open,2025-12-29 00:44:00,,,,ios,b2c
evt_0022564,usr_0684,app_open,2026-02-14 08:56:00,,,,web,b2c
evt_0013941,usr_0433,add_to_cart,2025-11-28 02:03:00,SKU001,65.0,,ios,b2c
evt_0009398,usr_0294,product_view,2026-01-23 03:52:00,SKU021,44.0,,ios,b2c
evt_0000343,usr_0009,add_to_cart,2026-01-19 21:41:00,SKU013,32.0,,android,b2c
evt_0008462,usr_0275,add_to_cart,2025-12-14 04:33:00,SKU012,48.0,,ios,b2c
evt_0020075,usr_0622,add_to_cart,2026-02-27 05:06:00,SKU030,46.0,,ios,b2c
evt_0008191,usr_0269,product_view,2026-02-22 17:51:00,SKU026,48.0,,ios,b2c
evt_0009678,usr_0301,app_open,2025-11-19 11:25:00,,,,android,b2b
evt_0019450,usr_0599,app_open,2026-01-26 10:07:00,,,,ios,b2c
evt_0020296,usr_0630,app_open,2026-01-03 00:49:00,,,,android,b2c
evt_0001982,usr_0056,app_open,2025-11-29 14:51:00,,,,ios,b2c
evt_0011378,usr_0344,app_open,2025-11-07 02:03:00,,,,ios,b2c
evt_0022567,usr_0684,app_open,2026-03-05 14:16:00,,,,web,b2c
evt_0003685,usr_0106,add_to_cart,2026-01-21 17:49:00,SKU030,46.0,,ios,b2b
evt_0008359,usr_0274,add_to_cart,2025-11-12 11:57:00,SKU020,38.0,,ios,b2b
evt_0011742,usr_0360,purchase,2026-02-18 11:42:00,SKU017,68.0,,ios,b2b
evt_0022863,usr_0691,purchase,2026-03-30 16:01:00,SKU020,38.0,,ios,b2c
evt_0006926,usr_0215,app_open,2025-12-05 15:05:00,,,,ios,b2b
evt_0026333,usr_0792,product_view,2025-12-27 12:24:00,SKU004,55.0,,ios,b2c
evt_0023157,usr_0696,product_view,2025-11-12 21:42:00,SKU002,45.0,,ios,b2c
evt_0026133,usr_0788,app_open,2025-12-29 07:21:00,,,,ios,b2c
evt_0012525,usr_0398,product_view,2025-12-10 18:05:00,SKU018,78.0,,android,b2b
evt_0000753,usr_0021,product_view,2026-02-26 18:23:00,SKU005,42.0,,ios,b2c
evt_0013325,usr_0422,product_view,2026-03-15 22:40:00,SKU020,38.0,,ios,b2c
evt_0009610,usr_0298,app_open,2025-11-02 10:32:00,,,,android,b2b
evt_0008644,usr_0280,add_to_cart,2025-12-14 15:24:00,SKU018,78.0,,web,b2b
evt_0010446,usr_0323,add_to_cart,2025-12-15 02:09:00,SKU006,49.0,,ios,b2b
evt_0004063,usr_0112,app_open,2026-01-22 19:40:00,,,,web,b2c
evt_0007983,usr_0255,app_open,2025-10-11 06:00:00,,,,android,b2c
evt_0017900,usr_0549,app_open,2026-03-24 19:43:00,,,,android,b2c
evt_0015744,usr_0484,product_view,2026-01-12 17:59:00,SKU023,35.0,,android,b2c
evt_0026277,usr_0790,product_view,2025-11-09 05:02:00,SKU017,68.0,,ios,b2c
evt_0025621,usr_0766,product_view,2025-10-18 14:01:00,SKU017,68.0,,android,b2c
evt_0016853,usr_0510,purchase,2025-12-19 01:56:00,SKU014,40.0,,android,b2c
evt_0013153,usr_0420,app_open,2025-12-31 01:23:00,,,,android,b2b
evt_0004244,usr_0118,product_view,2026-02-13 19:45:00,SKU014,40.0,,web,b2b
evt_0018538,usr_0571,product_view,2025-11-15 01:33:00,SKU030,46.0,,android,b2c
evt_0002438,usr_0072,app_open,2026-01-05 18:20:00,,,,ios,b2c
evt_0025866,usr_0777,app_open,,,,,android,b2c
evt_0002069,usr_0059,add_to_cart,2025-12-23 23:15:00,SKU012,48.0,,ios,b2c
evt_0024852,usr_0743,app_open,2026-01-13 13:37:00,,,,ios,b2c
evt_0005224,usr_0157,app_open,2026-03-21 04:53:00,,,,android,b2c
evt_0018941,usr_0580,purchase,2026-02-16 18:56:00,SKU021,44.0,,ios,b2c
evt_0010544,usr_0325,product_view,2025-10-05 03:44:00,SKU005,42.0,,android,b2c
evt_0009270,usr_0291,product_view,2026-03-27 20:04:00,SKU030,46.0,,ios,b2c
evt_0002175,usr_0064,app_open,2026-03-23 10:20:00,,,,ios,b2c
evt_0008816,usr_0285,app_open,2026-01-07 18:49:00,,,,ios,b2c
evt_0005083,usr_0155,app_open,2026-03-15 22:30:00,,,,ios,b2c
evt_0025739,usr_0771,purchase,2026-02-15 19:27:00,SKU022,72.0,,android,b2c
evt_0004105,usr_0113,app_open,2026-03-22 02:41:00,,,,android,b2c
evt_0012559,usr_0400,app_open,2026-03-28 07:18:00,,,,ios,b2b
evt_0003550,usr_0101,app_open,2025-10-15 11:52:00,,,,android,b2c
evt_0004353,usr_0120,app_open,2026-02-26 08:40:00,,,,android,b2b
evt_0020966,usr_0644,product_view,2026-03-28 13:27:00,SKU002,45.0,,ios,b2b
evt_0013701,usr_0428,app_open,2025-12-04 18:24:00,,,,ios,b2b
evt_0012181,usr_0378,product_view,2026-01-11 03:14:00,SKU030,46.0,,android,b2b
evt_0013227,usr_0422,purchase,2026-03-19 11:21:00,SKU020,38.0,,ios,b2c
evt_0017629,usr_0533,app_open,2026-01-18 23:29:00,,,,android,b2b
evt_0006402,usr_0196,product_view,,SKU017,68.0,,android,b2b
evt_0001354,usr_0032,add_to_cart,2026-02-07 06:38:00,SKU030,46.0,,ios,b2c
evt_0013850,usr_0430,app_open,2026-03-26 18:03:00,,,,ios,b2b
evt_0007457,usr_0238,app_open,2026-01-21 10:55:00,,,,android,b2c
evt_0021665,usr_0664,app_open,2026-02-22 02:41:00,,,,ios,b2b
evt_0007744,usr_0247,add_to_cart,2026-03-04 19:48:00,SKU027,58.0,,web,b2c
evt_0025214,usr_0755,product_view,2025-12-01 15:34:00,SKU030,46.0,,android,b2c
evt_0013099,usr_0420,app_open,2025-12-19 10:57:00,,,,android,b2b
evt_0018727,usr_0576,add_to_cart,2026-02-25 16:00:00,SKU007,85.0,,ios,b2c
evt_0001099,usr_0027,app_open,2025-10-29 06:50:00,,,,ios,b2c
evt_0015336,usr_0467,app_open,2026-01-06 23:19:00,,,,web,b2c
evt_0010117,usr_0315,product_view,2025-11-03 04:52:00,SKU030,46.0,,android,b2c
evt_0013695,usr_0428,product_view,2026-02-22 08:11:00,SKU008,55.0,,ios,b2b
evt_0008626,usr_0279,app_open,2026-01-09 21:15:00,,,,android,b2b
evt_0001083,usr_0026,app_open,2025-12-10 14:00:00,,,,ios,b2c
evt_0003604,usr_0102,product_view,2026-03-11 01:48:00,SKU026,48.0,,ios,b2c
evt_0016495,usr_0500,purchase,2026-03-15 19:02:00,SKU027,58.0,,android,b2c
evt_0019003,usr_0580,product_view,2026-02-04 06:37:00,SKU024,36.0,,ios,b2c
evt_0013657,usr_0428,purchase,,SKU005,42.0,,ios,b2b
evt_0000991,usr_0026,add_to_cart,2025-12-19 15:32:00,SKU015,52.0,,ios,b2c
evt_0016454,usr_0500,app_open,2026-02-09 08:58:00,,,,android,b2c
evt_0001887,usr_0050,product_view,2026-01-07 09:16:00,SKU012,48.0,,web,b2c
evt_0019833,usr_0619,product_view,2026-03-11 04:15:00,SKU003,38.0,,android,b2b
evt_0011146,usr_0341,product_view,2025-12-29 21:17:00,SKU002,45.0,,ios,b2c
evt_0015665,usr_0481,app_open,2026-03-18 19:20:00,,,,android,b2c
evt_0006443,usr_0198,app_open,2026-01-21 10:44:00,,,,web,b2b
evt_0011850,usr_0367,product_view,2025-12-19 21:49:00,SKU027,58.0,,web,b2c
evt_0015724,usr_0484,product_view,2025-11-26 20:23:00,SKU023,35.0,,android,b2c
evt_0016950,usr_0517,app_open,2025-11-18 16:20:00,,,,android,b2b
evt_0012291,usr_0386,app_open,2025-11-26 20:09:00,,,,ios,b2c
evt_0017534,usr_0533,product_view,2026-02-09 20:02:00,SKU019,55.0,,android,b2b
evt_0019081,usr_0584,app_open,2026-03-27 17:19:00,,,,android,b2c
evt_0009097,usr_0290,product_view,2026-01-28 06:28:00,SKU001,65.0,,ios,b2b
evt_0023917,usr_0714,product_view,2025-11-12 12:38:00,SKU028,65.0,,ios,b2c
evt_0005489,usr_0162,add_to_cart,2026-02-26 09:00:00,SKU014,40.0,,android,b2c
evt_0026083,usr_0786,add_to_cart,2025-10-06 02:10:00,SKU011,75.0,,android,b2c
evt_0016904,usr_0514,app_open,2026-03-08 02:01:00,,,,ios,b2c
evt_0008138,usr_0265,app_open,,,,,android,b2b
evt_0011242,usr_0343,purchase,2025-11-23 01:01:00,SKU012,48.0,,ios,b2c
evt_0010908,usr_0337,app_open,2026-01-28 09:39:00,,,,android,b2c
evt_0022611,usr_0685,product_view,2026-03-17 13:07:00,SKU012,48.0,,android,b2c
evt_0018080,usr_0556,app_open,2026-03-29 06:06:00,,,,ios,b2b
evt_0008709,usr_0284,purchase,2026-02-10 18:00:00,SKU004,55.0,,android,b2b
evt_0007575,usr_0241,app_open,2026-01-26 05:02:00,,,,web,b2b
evt_0004051,usr_0112,product_view,2025-11-13 12:21:00,SKU008,55.0,,web,b2c
evt_0005007,usr_0150,app_open,2026-03-03 15:50:00,,,,web,b2c
evt_0003139,usr_0092,app_open,,,,,android,b2b
evt_0022576,usr_0685,product_view,2025-12-03 20:06:00,SKU012,48.0,,android,b2c
evt_0007789,usr_0251,app_open,2026-03-29 17:23:00,,,,ios,b2c
evt_0018418,usr_0568,add_to_cart,2026-01-09 07:32:00,SKU027,58.0,,web,b2c
evt_0011259,usr_0343,app_open,2025-10-27 05:11:00,,,,ios,b2c
evt_0022546,usr_0684,app_open,2026-02-25 08:49:00,,,,web,b2c
evt_0004750,usr_0142,product_view,2025-12-23 04:12:00,SKU027,58.0,,ios,b2c
evt_0000813,usr_0022,app_open,2026-03-27 06:31:00,,,,ios,b2c
evt_0025265,usr_0758,product_view,2025-11-26 10:32:00,SKU006,49.0,,web,b2b
evt_0007883,usr_0253,product_view,2025-12-02 09:47:00,SKU024,36.0,,ios,b2b
evt_0025508,usr_0764,app_open,2026-03-02 00:42:00,,,,ios,b2b
evt_0008432,usr_0275,purchase,2025-12-08 19:50:00,SKU012,48.0,,ios,b2c
evt_0023356,usr_0702,app_open,2026-02-15 22:44:00,,,,ios,b2c
evt_0020725,usr_0641,app_open,2025-10-02 05:03:00,,,,ios,b2c
evt_0012044,usr_0372,app_open,2025-12-23 11:02:00,,,,ios,b2c
evt_0013352,usr_0423,product_view,2026-03-10 22:25:00,SKU012,48.0,,ios,b2b
evt_0004468,usr_0124,add_to_cart,2026-01-07 01:46:00,SKU006,49.0,,ios,b2c
evt_0003107,usr_0091,app_open,2025-11-18 07:45:00,,,,android,b2b
evt_0007925,usr_0254,add_to_cart,2025-12-10 00:16:00,SKU015,52.0,,ios,b2b
evt_0002006,usr_0056,app_open,2026-03-27 17:53:00,,,,ios,b2c
evt_0013340,usr_0423,app_open,2026-03-21 23:06:00,,,,ios,b2b
evt_0015115,usr_0464,product_view,2026-02-04 20:58:00,SKU002,45.0,,web,b2c
evt_0017567,usr_0533,app_open,2025-12-10 20:42:00,,,,android,b2b
evt_0015267,usr_0467,add_to_cart,2026-02-13 11:41:00,SKU004,55.0,,web,b2c
evt_0008171,usr_0268,add_to_cart,2026-03-17 21:24:00,SKU012,48.0,,ios,b2c
evt_0017151,usr_0522,app_open,2026-03-20 22:13:00,,,,web,b2b
evt_0005964,usr_0181,app_open,2025-12-11 02:36:00,,,,ios,b2b
evt_0024334,usr_0726,app_open,2025-12-25 10:41:00,,,,ios,b2c
evt_0016387,usr_0499,product_view,2026-03-13 05:44:00,SKU001,65.0,,web,b2c
evt_0019009,usr_0580,gift_send,2026-02-27 09:47:00,SKU024,36.0,rec_0207,ios,b2c
evt_0011628,usr_0356,product_view,2025-10-22 12:33:00,SKU020,38.0,,ios,b2c
evt_0004385,usr_0120,product_view,2026-01-23 09:33:00,SKU018,78.0,,android,b2b
evt_0022532,usr_0684,app_open,2026-02-22 19:36:00,,,,web,b2c
evt_0006670,usr_0207,add_to_cart,2026-02-16 17:47:00,SKU004,55.0,,android,b2b
evt_0016525,usr_0500,product_view,2025-12-25 17:45:00,SKU027,58.0,,android,b2c
evt_0024529,usr_0731,app_open,2026-03-06 21:26:00,,,,android,b2c
evt_0019932,usr_0621,app_open,2026-02-19 08:05:00,,,,ios,b2c
evt_0024355,usr_0727,product_view,2026-03-06 22:09:00,SKU022,72.0,,android,b2c
evt_0021690,usr_0664,product_view,2025-10-26 07:11:00,SKU016,120.0,,ios,b2b
evt_0021737,usr_0665,product_view,2025-12-09 18:41:00,SKU006,49.0,,ios,b2c
evt_0014337,usr_0440,add_to_cart,2025-10-25 05:29:00,SKU030,46.0,,ios,b2b
evt_0008694,usr_0284,gift_send,2026-01-25 13:47:00,SKU004,55.0,rec_0237,android,b2b
evt_0017190,usr_0522,app_open,2026-03-05 07:59:00,,,,web,b2b
evt_0022866,usr_0691,gift_send,2026-03-29 12:26:00,SKU020,38.0,rec_0168,ios,b2c
evt_0005272,usr_0159,app_open,2025-11-02 18:35:00,,,,android,b2b
evt_0017086,usr_0521,app_open,2026-03-17 20:02:00,,,,ios,b2c
evt_0023005,usr_0695,app_open,2026-03-13 23:56:00,,,,android,b2c
evt_0002574,usr_0078,app_open,2026-03-03 12:00:00,,,,ios,b2c
evt_0006500,usr_0198,app_open,2026-02-06 13:57:00,,,,web,b2b
evt_0013462,usr_0424,app_open,2026-03-07 01:49:00,,,,ios,b2c
evt_0010005,usr_0312,app_open,2026-02-21 19:29:00,,,,ios,b2c
evt_0005861,usr_0179,app_open,2025-10-05 02:30:00,,,,ios,b2c
evt_0015593,usr_0475,app_open,2026-03-26 18:59:00,,,,web,b2c
evt_0013552,usr_0424,add_to_cart,2026-03-19 13:12:00,SKU021,44.0,,ios,b2c
evt_0017579,usr_0533,app_open,2026-02-04 07:39:00,,,,android,b2b
evt_0023778,usr_0713,add_to_cart,2026-03-11 08:40:00,SKU014,40.0,,ios,b2c
evt_0019351,usr_0597,product_view,2026-01-14 18:59:00,SKU020,38.0,,ios,b2c
evt_0017743,usr_0541,product_view,2026-01-14 21:12:00,SKU009,60.0,,android,b2c
evt_0000004,usr_0000,gift_send,2026-02-24 20:21:00,SKU016,120.0,rec_0125,ios,b2c
evt_0013349,usr_0423,product_view,2026-03-23 03:41:00,SKU012,48.0,,ios,b2b
evt_0014737,usr_0453,product_view,2026-03-17 20:32:00,SKU030,46.0,,web,b2c
evt_0010915,usr_0337,purchase,2026-02-05 04:11:00,SKU008,55.0,,android,b2c
evt_0021239,usr_0649,product_view,2026-03-09 00:09:00,SKU013,32.0,,ios,b2c
evt_0001865,usr_0050,app_open,2026-01-25 05:57:00,,,,web,b2c
evt_0004089,usr_0112,app_open,2026-02-10 19:07:00,,,,web,b2c
evt_0016675,usr_0505,app_open,2026-01-23 22:13:00,,,,ios,b2b
evt_0009711,usr_0302,product_view,2026-01-07 21:30:00,SKU013,32.0,,android,b2b
evt_0014795,usr_0457,purchase,,SKU018,78.0,,ios,b2c
evt_0013420,usr_0423,product_view,2026-02-28 04:24:00,SKU027,58.0,,ios,b2b
evt_0001568,usr_0043,product_view,2025-12-10 19:47:00,SKU010,95.0,,web,b2b
evt_0018130,usr_0556,app_open,2026-01-09 20:06:00,,,,ios,b2b
evt_0011635,usr_0356,app_open,2026-02-09 16:59:00,,,,ios,b2c
evt_0020092,usr_0622,product_view,2026-03-23 08:32:00,SKU030,46.0,,ios,b2c
evt_0021334,usr_0652,app_open,2026-01-31 22:39:00,,,,android,b2b
evt_0026474,usr_0799,product_view,2025-12-19 09:57:00,SKU018,78.0,,web,b2b
evt_0015643,usr_0478,product_view,2026-03-30 04:53:00,SKU002,45.0,,web,b2c
evt_0025624,usr_0766,app_open,2025-11-02 02:12:00,,,,android,b2c
evt_0017669,usr_0537,product_view,,SKU030,46.0,,ios,b2c
evt_0017997,usr_0554,product_view,,SKU027,58.0,,web,b2c
evt_0009080,usr_0289,gift_send,2026-01-12 00:10:00,SKU013,32.0,rec_0296,android,b2c
evt_0001064,usr_0026,app_open,2025-12-09 01:00:00,,,,ios,b2c
evt_0012574,usr_0400,purchase,2025-10-17 07:33:00,SKU020,38.0,,ios,b2b
evt_0020057,usr_0622,app_open,2026-03-03 23:29:00,,,,ios,b2c
evt_0015137,usr_0465,purchase,2026-03-17 00:04:00,SKU030,46.0,,ios,b2c
evt_0005308,usr_0159,product_view,2025-11-11 11:24:00,SKU001,65.0,,android,b2b
evt_0019756,usr_0616,product_view,,SKU008,55.0,,ios,b2c
evt_0007333,usr_0236,app_open,2025-12-06 11:19:00,,,,ios,b2c
evt_0006106,usr_0188,purchase,2025-11-12 12:38:00,SKU010,95.0,,android,b2c
evt_0009963,usr_0310,gift_send,2025-12-19 22:52:00,SKU022,72.0,rec_0068,ios,b2b
evt_0000332,usr_0008,app_open,2026-03-15 08:20:00,,,,android,b2c
evt_0003989,usr_0109,add_to_cart,2025-11-20 21:24:00,SKU030,46.0,,ios,b2c
evt_0022234,usr_0678,app_open,2026-03-12 13:53:00,,,,web,b2b
evt_0025902,usr_0778,app_open,2026-03-27 10:51:00,,,,android,b2c
evt_0003692,usr_0106,app_open,2026-02-20 06:24:00,,,,ios,b2b
evt_0006866,usr_0212,app_open,2026-03-30 02:40:00,,,,android,b2b
evt_0007462,usr_0238,purchase,2025-10-18 04:44:00,SKU004,55.0,,android,b2c
evt_0011973,usr_0371,product_view,2025-11-26 20:24:00,SKU022,72.0,,ios,b2b
evt_0013199,usr_0421,product_view,2026-03-27 21:46:00,SKU018,78.0,,android,b2c
evt_0014459,usr_0446,app_open,2026-03-20 03:01:00,,,,web,b2c
evt_0012023,usr_0371,app_open,2025-11-02 19:53:00,,,,ios,b2b
evt_0007814,usr_0251,purchase,2026-02-12 19:53:00,SKU002,45.0,,ios,b2c
evt_0024418,usr_0727,product_view,2026-02-25 23:23:00,SKU015,52.0,,android,b2c
evt_0023878,usr_0713,app_open,2026-03-02 03:43:00,,,,ios,b2c
evt_0013061,usr_0418,app_open,2026-03-27 09:10:00,,,,android,b2c
evt_0006734,usr_0209,app_open,2026-03-30 17:58:00,,,,ios,b2c
evt_0024711,usr_0736,app_open,2026-03-27 01:16:00,,,,ios,b2c
evt_0021163,usr_0649,app_open,2026-03-11 23:35:00,,,,ios,b2c
evt_0022294,usr_0682,app_open,2025-10-13 07:41:00,,,,ios,b2c
evt_0026232,usr_0789,purchase,2026-02-05 00:23:00,SKU003,38.0,,web,b2c
evt_0010491,usr_0323,add_to_cart,2026-01-27 03:00:00,SKU006,49.0,,ios,b2b
evt_0021719,usr_0664,product_view,2025-12-20 05:08:00,SKU016,120.0,,ios,b2b
evt_0004467,usr_0124,product_view,2025-12-27 10:45:00,SKU006,49.0,,ios,b2c
evt_0020412,usr_0633,product_view,2026-03-18 04:59:00,SKU006,49.0,,android,b2c
evt_0019419,usr_0599,product_view,2026-03-03 21:25:00,SKU017,68.0,,ios,b2c
evt_0009430,usr_0296,purchase,2026-01-25 21:20:00,SKU003,38.0,,android,b2c
evt_0005169,usr_0156,purchase,2026-02-11 07:19:00,SKU006,49.0,,android,b2c
evt_0007726,usr_0246,app_open,2026-03-30 22:42:00,,,,ios,b2c
evt_0024360,usr_0727,app_open,2026-03-28 00:59:00,,,,android,b2c
evt_0007945,usr_0254,app_open,2026-01-22 05:11:00,,,,ios,b2b
evt_0005631,usr_0167,add_to_cart,2026-03-14 00:13:00,SKU023,35.0,,ios,b2c
evt_0008732,usr_0284,product_view,2026-03-14 21:23:00,SKU004,55.0,,android,b2b
evt_0025930,usr_0779,add_to_cart,2025-12-17 02:46:00,SKU017,68.0,,android,b2c
evt_0007414,usr_0238,purchase,2025-11-13 18:11:00,SKU004,55.0,,android,b2c
evt_0008678,usr_0282,app_open,2026-03-23 13:26:00,,,,ios,b2c
evt_0008056,usr_0261,app_open,2026-03-07 20:01:00,,,,web,b2b
evt_0013229,usr_0422,app_open,2026-03-28 23:09:00,,,,ios,b2c
evt_0001683,usr_0046,product_view,2025-11-02 14:29:00,SKU008,55.0,,ios,b2c
evt_0026436,usr_0794,app_open,2026-03-25 02:54:00,,,,ios,b2b
evt_0009361,usr_0293,product_view,2026-03-06 05:46:00,SKU025,89.0,,ios,b2c
evt_0017980,usr_0552,app_open,2026-03-29 04:19:00,,,,android,b2c
evt_0012430,usr_0392,add_to_cart,2026-03-24 07:51:00,SKU030,46.0,,ios,b2c
evt_0000578,usr_0015,app_open,2026-02-03 02:26:00,,,,ios,b2c
evt_0020895,usr_0643,product_view,2026-02-12 22:36:00,SKU020,38.0,,ios,b2c
evt_0022312,usr_0683,gift_send,2026-03-30 20:02:00,SKU025,89.0,rec_0070,android,b2c
evt_0018239,usr_0561,add_to_cart,2026-03-28 03:27:00,SKU015,52.0,,ios,b2c
evt_0018129,usr_0556,app_open,2026-02-04 04:58:00,,,,ios,b2b
evt_0019591,usr_0606,add_to_cart,2026-02-27 00:31:00,SKU014,40.0,,ios,b2b
evt_0016815,usr_0509,app_open,2026-01-11 04:04:00,,,,android,b2b
evt_0017471,usr_0530,purchase,2025-12-03 13:06:00,SKU021,44.0,,android,b2c
evt_0005723,usr_0173,app_open,2025-10-13 19:59:00,,,,ios,b2c
evt_0012883,usr_0417,product_view,2026-01-21 08:09:00,SKU017,68.0,,ios,b2c
evt_0025795,usr_0772,add_to_cart,2026-02-25 02:20:00,SKU006,49.0,,ios,b2b
evt_0010022,usr_0312,app_open,2026-03-21 01:29:00,,,,ios,b2c
evt_0007250,usr_0232,app_open,2026-03-15 07:31:00,,,,android,b2c
evt_0000676,usr_0015,app_open,2026-01-27 08:38:00,,,,ios,b2c
evt_0007538,usr_0241,app_open,2026-02-24 20:16:00,,,,web,b2b
evt_0005752,usr_0176,product_view,2025-11-08 07:51:00,SKU006,49.0,,android,b2c
evt_0012630,usr_0408,add_to_cart,2025-11-18 19:42:00,SKU004,55.0,,web,b2c
evt_0000782,usr_0021,app_open,2025-10-17 21:13:00,,,,ios,b2c
evt_0012727,usr_0408,app_open,2026-02-27 13:55:00,,,,web,b2c
evt_0014107,usr_0435,product_view,2026-02-18 00:24:00,SKU004,55.0,,android,b2c
evt_0009988,usr_0311,add_to_cart,2026-03-07 10:52:00,SKU001,65.0,,ios,b2c
evt_0011571,usr_0354,product_view,2026-03-02 13:22:00,SKU020,38.0,,ios,b2c
evt_0010425,usr_0322,app_open,2026-01-30 05:31:00,,,,android,b2b
evt_0020809,usr_0642,purchase,2025-11-12 18:31:00,SKU002,45.0,,ios,b2c
evt_0016926,usr_0515,app_open,2026-02-11 00:40:00,,,,ios,b2c
evt_0000183,usr_0004,product_view,2026-03-11 12:44:00,SKU001,65.0,,ios,b2c
evt_0009511,usr_0298,product_view,2026-03-28 17:48:00,SKU005,42.0,,android,b2b
evt_0003166,usr_0092,app_open,2026-03-05 14:09:00,,,,android,b2b
evt_0004061,usr_0112,add_to_cart,2025-12-03 02:23:00,SKU008,55.0,,web,b2c
evt_0002297,usr_0065,product_view,2026-01-04 17:41:00,SKU011,75.0,,android,b2c
evt_0017035,usr_0521,app_open,2026-02-08 14:50:00,,,,ios,b2c
evt_0011773,usr_0362,app_open,2026-01-07 13:09:00,,,,ios,b2c
evt_0014853,usr_0457,app_open,2026-03-20 05:47:00,,,,ios,b2c
evt_0002836,usr_0086,app_open,2025-12-12 11:51:00,,,,android,b2c
evt_0018415,usr_0568,app_open,2026-02-23 12:00:00,,,,web,b2c
evt_0020385,usr_0633,gift_send,,SKU006,49.0,rec_0292,android,b2c
evt_0022757,usr_0688,app_open,2026-01-12 03:02:00,,,,android,b2c
evt_0011968,usr_0371,product_view,2026-02-28 18:38:00,SKU015,52.0,,ios,b2b
evt_0001955,usr_0056,product_view,2026-01-08 19:59:00,SKU006,49.0,,ios,b2c
evt_0002355,usr_0067,product_view,2026-02-16 16:34:00,SKU028,65.0,,android,b2c
evt_0020548,usr_0634,product_view,2025-11-14 16:44:00,SKU030,46.0,,ios,b2c
evt_0024468,usr_0731,product_view,2025-12-06 19:21:00,SKU007,85.0,,android,b2c
evt_0012416,usr_0392,add_to_cart,2026-01-03 17:05:00,SKU030,46.0,,ios,b2c
evt_0007289,usr_0235,product_view,2026-02-22 18:30:00,SKU001,65.0,,android,b2c
evt_0024651,usr_0736,app_open,2026-03-07 12:01:00,,,,ios,b2c
evt_0007120,usr_0231,purchase,2025-12-19 19:06:00,SKU017,68.0,,ios,b2c
evt_0004562,usr_0134,app_open,2026-03-15 03:13:00,,,,web,b2c
evt_0000533,usr_0014,app_open,2025-11-26 01:17:00,,,,ios,b2b
evt_0021436,usr_0661,app_open,2026-02-04 03:11:00,,,,web,b2c
evt_0023671,usr_0710,gift_send,2026-01-18 03:20:00,SKU012,48.0,rec_0192,android,b2b
evt_0008661,usr_0282,app_open,2026-02-09 22:21:00,,,,ios,b2c
evt_0026168,usr_0789,product_view,2026-02-24 15:20:00,SKU013,32.0,,web,b2c
evt_0004635,usr_0138,app_open,2025-11-22 09:56:00,,,,ios,b2c
evt_0002742,usr_0081,product_view,2026-01-27 04:51:00,SKU013,32.0,,android,b2c
evt_0006141,usr_0188,app_open,2026-01-08 05:05:00,,,,android,b2c
evt_0003761,usr_0106,add_to_cart,2026-03-02 18:33:00,SKU030,46.0,,ios,b2b
evt_0024645,usr_0736,add_to_cart,2026-03-24 20:55:00,SKU006,49.0,,ios,b2c
evt_0009132,usr_0290,add_to_cart,2025-12-29 06:44:00,SKU001,65.0,,ios,b2b
evt_0004734,usr_0142,app_open,2026-01-22 06:38:00,,,,ios,b2c
evt_0025182,usr_0752,app_open,2026-01-18 18:55:00,,,,android,b2b
evt_0007443,usr_0238,app_open,2025-12-27 17:26:00,,,,android,b2c
evt_0009458,usr_0297,product_view,2026-01-15 12:04:00,SKU019,55.0,,ios,b2c
evt_0016540,usr_0501,app_open,2025-12-29 16:58:00,,,,android,b2b
evt_0024638,usr_0736,app_open,2026-03-29 11:13:00,,,,ios,b2c
evt_0018914,usr_0580,product_view,2026-01-22 03:22:00,SKU021,44.0,,ios,b2c
evt_0012107,usr_0378,app_open,2026-01-09 01:02:00,,,,android,b2b
evt_0023462,usr_0705,add_to_cart,2025-11-26 23:46:00,SKU021,44.0,,web,b2c
evt_0008045,usr_0260,app_open,2026-02-14 05:56:00,,,,android,b2b
evt_0017299,usr_0526,app_open,2026-01-18 20:08:00,,,,ios,b2c
evt_0025435,usr_0764,app_open,2026-03-30 07:13:00,,,,ios,b2b
evt_0005760,usr_0176,product_view,2025-11-10 03:45:00,SKU006,49.0,,android,b2c
evt_0017145,usr_0522,product_view,2026-03-14 12:47:00,SKU010,95.0,,web,b2b
evt_0008522,usr_0275,app_open,2026-01-29 03:45:00,,,,ios,b2c
evt_0003992,usr_0109,product_view,2026-01-06 21:49:00,SKU030,46.0,,ios,b2c
evt_0011728,usr_0360,app_open,2026-01-06 02:30:00,,,,ios,b2b
evt_0020320,usr_0631,product_view,2025-11-19 09:29:00,SKU026,48.0,,web,b2c
evt_0017218,usr_0523,gift_send,2026-02-15 11:40:00,SKU001,65.0,rec_0125,android,b2c
evt_0019078,usr_0584,product_view,2026-03-10 19:34:00,SKU012,48.0,,android,b2c
evt_0023346,usr_0701,add_to_cart,2026-02-09 17:53:00,SKU006,49.0,,ios,b2c
evt_0001566,usr_0043,app_open,2026-02-03 21:30:00,,,,web,b2b
